PC Time	Time Meas	Mod No.	Mod Status	Range Innov	Range Uncer	Rate Innov	Rate Uncer	Sat Num
0.0000	132.388672	5	8	  3.1430357	       8.1245305	 -0.1097401	       0.2017012	17
0.0000	133.288640	0	8	  5.9011412	       8.1163011	  0.2854347	       0.2694157	3
0.0000	133.288640	1	0	-15.7886038	       8.2187291	 -3.5035405	       0.3684987	6
0.0000	133.288640	2	0	-27.3106976	       8.4861706	 -4.9500923	       0.5297663	7
0.0000	133.388672	3	0	-28.6776543	       8.4088317	 -5.2210007	       0.5463573	13
0.0000	133.388672	4	0	-26.2077408	       8.3743664	 -4.6770811	       0.5107719	14
0.0000	133.388672	5	8	  3.2833297	       8.1206804	  0.1556409	       0.2083870	17
0.0000	134.288640	0	8	  6.1312451	       8.1133076	  0.3710363	       0.2686833	3
0.0000	134.288640	1	0	-19.4752750	       8.2695377	 -4.1533351	       0.4458518	6
0.0000	134.288640	2	0	-32.7806931	       8.6014809	 -5.8656712	       0.6425543	7
0.0000	134.388672	3	0	-34.1610794	       8.5181037	 -6.0568285	       0.6579874	13
0.0000	134.388672	4	0	-31.1223965	       8.4619753	 -5.2879734	       0.5959845	14
0.0000	134.388672	5	8	  3.7303553	       8.1173290	  0.3212346	       0.2039827	17
0.0000	135.288640	0	8	  6.3945241	       8.1107391	  0.4278127	       0.2611479	3
0.0000	135.288640	1	0	-23.5318584	       8.3465114	 -4.7396545	       0.5048751	6
0.0000	135.288640	2	0	-38.7452507	       8.7701063	 -6.7896576	       0.7320850	7
0.0000	135.388672	3	0	-40.3017006	       8.6842536	 -6.8877096	       0.7429437	13
0.0000	135.388672	4	0	-36.6298103	       8.5963575	 -5.9230642	       0.6650668	14
0.0000	135.388672	5	8	  4.1535225	       8.1143518	  0.3694019	       0.1905918	17
0.0000	136.288640	0	8	  6.9821091	       8.1086289	  0.5164725	       0.2549209	3
0.0000	136.288640	1	0	-27.9718018	       8.4572189	 -5.1498427	       0.5397106	6
0.0000	136.288640	2	0	-45.1220207	       9.0061874	 -7.4823203	       0.7853783	7
0.0000	136.388672	3	0	-46.7965469	       8.9206264	 -7.4745240	       0.7966355	13
0.0000	136.388672	4	0	-42.1965904	       8.7876140	 -6.3996711	       0.7097619	14
0.0000	136.388672	5	8	  4.6741080	       8.1119110	  0.3471639	       0.1801311	17
0.0000	137.288640	0	8	  6.9942274	       8.1066645	  0.2011889	       0.2537450	3
0.0000	137.288640	1	0	-32.7919579	       8.6040253	 -5.4531889	       0.5762009	6
0.0000	137.288640	2	0	-52.5009155	       9.3121559	 -7.9810481	       0.8436413	7
0.0000	137.388672	3	0	-54.3029366	       9.2277560	 -8.0292225	       0.8632584	13
0.0000	137.388672	4	0	-48.8106995	       9.0348941	 -6.8959632	       0.7746295	14
0.0000	137.388672	5	8	  4.8543863	       8.1097076	  0.2229947	       0.1751300	17
0.0000	138.288640	0	8	  6.9967303	       8.1046889	  0.1208677	       0.2763924	3
0.0000	138.288640	1	0	-37.8454170	       8.7853052	 -5.5430541	       0.6282837	6
0.0000	138.288640	2	0	-60.0141335	       9.6853943	 -8.2659807	       0.9368342	7
0.0000	138.388672	3	0	-62.3766212	       9.6017377	 -8.4192781	       0.9806575	13
0.0000	138.388672	4	0	-55.9589157	       9.3354778	 -7.4868622	       0.9113485	14
0.0000	138.388672	5	8	  4.5806956	       8.1076498	 -0.1007867	       0.1873091	17
0.0000	139.288640	0	8	  7.2576222	       8.1029133	  0.3560074	       0.2837489	3
0.0000	139.288640	1	0	-42.7509117	       9.0024686	 -5.7918830	       0.6866427	6
0.0000	139.288640	2	0	-67.5072327	      10.1254920	 -8.6750956	       1.0184669	7
0.0000	139.388672	3	0	-69.8174133	      10.0411902	 -8.9262543	       1.0808913	13
0.0000	139.388672	4	0	-62.5943947	       9.6875788	 -8.0697289	       1.0174261	14
0.0000	139.388672	5	8	  4.4714556	       8.1056481	 -0.1485707	       0.1987314	17
0.0000	140.288640	0	8	  7.3369112	       8.1012489	  0.3114227	       0.2775498	3
0.0000	140.288640	1	0	-47.8931847	       9.2691650	 -6.1287112	       0.7540524	6
0.0000	140.288640	2	8	-75.2004395	      10.6480090	 -9.1228714	       1.1006620	7
0.0000	140.388672	3	0	-23.9742928	       8.5520151	 -0.6222340	       0.1993308	13
0.0000	140.388672	4	8	-23.5924568	       8.5742139	 -0.5046898	       0.2711023	14
0.0000	140.388672	5	8	  4.8228436	       8.1035643	  0.3057670	       0.1809519	17
0.0000	141.288640	0	8	  6.8703427	       8.0992399	  0.1112700	       0.2669836	3
0.0000	141.288640	1	8	-11.0075197	       8.2702329	 -0.1513475	       0.1724737	6
0.0000	141.288640	2	8	-20.5998859	       8.5060193	 -0.3083463	       0.1599847	7
0.0000	141.388672	3	8	-19.5026302	       8.4417831	  0.0790213	       0.1556848	13
0.0000	141.388672	4	8	-16.5783062	       8.4113740	  0.2024845	       0.1533107	14
0.0000	141.388672	5	8	  4.6147070	       8.1013982	  0.0613559	       0.1624979	17
0.0000	142.288640	0	8	  6.2472744	       8.0971847	  0.0165692	       0.2544360	3
0.0000	142.288640	1	8	 -7.2553043	       8.2130864	  0.1424629	       0.1585083	6
0.0000	142.288640	2	8	-14.2714214	       8.3735482	 -0.0561720	       0.1509877	7
0.0000	142.388672	3	8	-14.3851767	       8.3269399	  0.1944653	       0.1499200	13
0.0000	142.388672	4	8	-12.5920916	       8.3228301	  0.1927229	       0.1435862	14
0.0000	142.388672	5	8	  4.2653413	       8.0995512	 -0.1482306	       0.1523783	17
0.0000	143.288640	0	8	  5.9603319	       8.0955022	 -0.0824775	       0.2513431	3
0.0000	143.288640	1	8	 -4.7017488	       8.1779954	  0.1628543	       0.1538924	6
0.0000	143.288640	2	8	-10.3068895	       8.3026735	  0.0287075	       0.1464553	7
0.0000	143.388672	3	8	-10.7025194	       8.2597146	  0.1753824	       0.1469829	13
0.0000	143.388672	4	8	 -9.7201128	       8.2677311	  0.1869792	       0.1390881	14
0.0000	143.388672	5	8	  4.1934280	       8.0978588	 -0.1871686	       0.1470888	17
0.0000	144.288640	0	8	  5.7764773	       8.0939503	 -0.1168736	       0.2495305	3
0.0000	144.288640	1	8	 -2.9762280	       8.1572419	  0.1212232	       0.1506687	6
0.0000	144.288640	2	8	 -7.7987838	       8.2610252	  0.0255280	       0.1431879	7
0.0000	144.388672	3	8	 -8.2401228	       8.2198476	  0.1463747	       0.1450660	13
0.0000	144.388672	4	8	 -7.7789221	       8.2333395	  0.1507004	       0.1365915	14
0.0000	144.388672	5	8	  3.9161041	       8.0962773	 -0.1753258	       0.1430845	17
0.0000	145.288640	1	8	 -1.8557417	       8.1447003	 -0.0351356	       0.2495254	6
0.0000	145.388672	0	8	  5.6625633	       8.0925339	 -0.0921368	       0.1635928	3
0.0000	145.388672	2	8	 -6.2988133	       8.2340484	 -0.0188821	       0.1481335	7
0.0000	145.388672	3	8	 -6.8144116	       8.1942861	  0.1064302	       0.1276608	13
0.0000	145.388672	4	8	 -6.7807045	       8.2103335	  0.1447738	       0.1313031	14
0.0000	145.388672	5	8	  3.7373047	       8.0948716	 -0.0885489	       0.1350191	17
0.0000	146.288640	1	8	 -1.2906039	       8.1352831	 -0.0495592	       0.2448207	6
0.0000	146.388672	0	8	  5.4637051	       8.0911512	 -0.0531984	       0.1620440	3
0.0000	146.388672	2	8	 -5.1667800	       8.2141365	 -0.0068888	       0.1452674	7
0.0000	146.388672	3	8	 -5.8624468	       8.1765912	  0.0669958	       0.1259290	13
0.0000	146.388672	4	8	 -6.0258632	       8.1940589	  0.1177775	       0.1286924	14
0.0000	146.388672	5	8	  3.7107582	       8.0935407	 -0.0639297	       0.1331104	17
0.0000	147.288640	0	8	  5.4582095	       8.0898258	 -0.0091859	       0.2420832	3
0.0000	147.288640	1	8	 -1.2064883	       8.1283947	 -0.2405733	       0.1610486	6
0.0000	147.288640	2	8	 -4.8914375	       8.1992160	 -0.1858687	       0.1387268	7
0.0000	147.388672	3	8	 -5.4854493	       8.1637761	 -0.0484908	       0.1414435	13
0.0000	147.388672	4	8	 -5.6429067	       8.1825481	  0.1423285	       0.1356544	14
0.0000	147.388672	5	8	  3.7050188	       8.0921922	  0.1764473	       0.1534054	17
0.0000	148.288640	0	8	  5.2629251	       8.0886530	  0.1025358	       0.2463460	3
0.0000	148.288640	1	8	 -0.9371647	       8.1235914	 -0.1672316	       0.1660964	6
0.0000	148.288640	2	8	 -4.3346190	       8.1875526	 -0.2530996	       0.1412264	7
0.0000	148.388672	3	8	 -5.0055952	       8.1537886	 -0.0917715	       0.1431429	13
0.0000	148.388672	4	8	 -5.1774321	       8.1728851	  0.0183375	       0.1406767	14
0.0000	148.388672	5	8	  3.6772673	       8.0909122	  0.1060027	       0.1539296	17
0.0000	149.288640	0	8	  5.0740342	       8.0875819	  0.0675601	       0.2509623	3
0.0000	149.288640	1	8	 -0.4241290	       8.1193001	  0.0929394	       0.1676193	6
0.0000	149.288640	2	8	 -3.7629735	       8.1775476	 -0.1205575	       0.1448883	7
0.0000	149.388672	3	8	 -4.7085204	       8.1455504	 -0.0952986	       0.1471587	13
0.0000	149.388672	4	8	 -4.9377141	       8.1644279	 -0.1446986	       0.1475387	14
0.0000	149.388672	5	8	  3.4163263	       8.0897112	 -0.1245309	       0.1542728	17
0.0000	150.288640	0	8	  4.8533192	       8.0865546	  0.0236282	       0.2536839	3
0.0000	150.288640	1	8	 -0.0628064	       8.1155152	  0.2850116	       0.1610540	6
0.0000	150.288640	2	8	 -3.4066603	       8.1687374	  0.0044048	       0.1448906	7
0.0000	150.388672	3	8	 -4.1205301	       8.1383942	 -0.0722753	       0.1484402	13
0.0000	150.388672	4	8	 -4.6147537	       8.1570712	 -0.2535929	       0.1484164	14
0.0000	150.388672	5	8	  3.1230040	       8.0885375	 -0.2889484	       0.1491148	17
0.0000	151.288640	0	8	  4.7711148	       8.0855587	  0.0886102	       0.2524956	3
0.0000	151.288640	1	8	  0.3584873	       8.1121918	  0.3360416	       0.1546188	6
0.0000	151.288640	2	8	 -2.5720170	       8.1610238	  0.0270273	       0.1422146	7
0.0000	151.388672	3	8	 -3.5907674	       8.1321783	 -0.0508343	       0.1472114	13
0.0000	151.388672	4	8	 -4.2186770	       8.1506249	 -0.2205356	       0.1454836	14
0.0000	151.388672	5	8	  2.9069138	       8.0874253	 -0.3393822	       0.1437110	17
0.0000	152.288640	0	8	  4.5607576	       8.0846183	  0.0496741	       0.2505785	3
0.0000	152.288640	1	8	  0.6147928	       8.1092301	  0.3039850	       0.1508488	6
0.0000	152.288640	2	8	 -2.1195014	       8.1542269	  0.0349468	       0.1398206	7
0.0000	152.388672	3	8	 -3.2465892	       8.1267712	 -0.0380449	       0.1456905	13
0.0000	152.388672	4	8	 -3.9680018	       8.1449125	 -0.1911281	       0.1424356	14
0.0000	152.388672	5	8	  2.8719251	       8.0863748	 -0.3051959	       0.1399982	17
0.0000	153.288640	1	8	  0.7793135	       8.1066942	  0.2074343	       0.2506087	6
0.0000	153.388672	0	8	  4.3572745	       8.0836543	 -0.1464474	       0.1638793	3
0.0000	153.388672	2	8	 -1.7283702	       8.1482339	  0.0115044	       0.1458515	7
0.0000	153.388672	3	8	 -2.8437653	       8.1220538	 -0.0118994	       0.1283214	13
0.0000	153.388672	4	8	 -3.6983335	       8.1397116	 -0.1500260	       0.1368123	14
0.0000	153.388672	5	8	  2.5975511	       8.0854501	 -0.2500834	       0.1340729	17
0.0000	154.288640	1	8	  0.9981152	       8.1041575	  0.2591189	       0.2436097	6
0.0000	154.388672	0	8	  4.3418851	       8.0827921	 -0.0974987	       0.1613609	3
0.0000	154.388672	2	8	 -1.5560873	       8.1427943	 -0.0540194	       0.1424951	7
0.0000	154.388672	3	8	 -2.4194274	       8.1177580	 -0.0094788	       0.1257415	13
0.0000	154.388672	4	8	 -3.4406459	       8.1348953	 -0.0459413	       0.1313098	14
0.0000	154.388672	5	8	  2.6394479	       8.0845707	 -0.1733027	       0.1300227	17
0.0000	155.288640	1	8	  1.0920448	       8.1018907	  0.1816311	       0.2419065	6
0.0000	155.388672	0	8	  4.5148139	       8.0819897	  0.0010341	       0.1596971	3
0.0000	155.388672	2	8	 -1.3382672	       8.1378354	 -0.1301997	       0.1402768	7
0.0000	155.388672	3	8	 -2.2107830	       8.1137585	 -0.0055447	       0.1239278	13
0.0000	155.388672	4	8	 -3.1207469	       8.1303571	 -0.0089179	       0.1275535	14
0.0000	155.388672	5	8	  2.6215174	       8.0837208	 -0.1136186	       0.1267499	17
0.0000	156.288640	1	8	  1.2579422	       8.0997782	  0.2135900	       0.2404719	6
0.0000	156.388672	0	8	  4.6409745	       8.0812430	  0.1723160	       0.1597717	3
0.0000	156.388672	2	8	 -1.1305969	       8.1327600	 -0.3385905	       0.1407778	7
0.0000	156.388672	3	8	 -1.7906232	       8.1091182	 -0.0432192	       0.1229468	13
0.0000	156.388672	4	8	 -2.5398622	       8.1251606	  0.0621833	       0.1244118	14
0.0000	156.388672	5	8	  2.8572426	       8.0828350	 -0.0211928	       0.1255426	17
0.0000	157.288640	1	8	  1.5039530	       8.0972478	  0.1087504	       0.2405652	6
0.0000	157.388672	0	8	  4.5952549	       8.0803385	  0.1474089	       0.1619724	3
0.0000	157.388672	2	8	 -0.8442543	       8.1269261	 -0.3977695	       0.1432950	7
0.0000	157.388672	3	8	 -1.3232251	       8.1041433	 -0.1220346	       0.1235097	13
0.0000	157.388672	4	8	 -2.1750045	       8.1197831	 -0.1116872	       0.1242431	14
0.0000	157.388672	5	8	  2.7846045	       8.0818991	 -0.0239930	       0.1276704	17
0.0000	158.288640	1	8	  1.7229897	       8.0947444	  0.0089824	       0.2403772	6
0.0000	158.388672	0	8	  4.3951640	       8.0793895	  0.0951017	       0.1607438	3
0.0000	158.388672	2	8	 -0.6345513	       8.1217086	 -0.2907278	       0.1413119	7
0.0000	158.388672	3	8	 -1.2172005	       8.1002967	 -0.2165023	       0.1229755	13
0.0000	158.388672	4	8	 -2.0517104	       8.1155552	 -0.2216648	       0.1241263	14
0.0000	158.388672	5	8	  2.5324659	       8.0810315	 -0.0645220	       0.1263305	17
0.0000	159.288640	0	8	  4.0118203	       8.0785245	 -0.1396073	       0.2410699	3
0.0000	159.288640	1	8	  1.4306506	       8.0927338	 -0.0077678	       0.1426483	6
0.0000	159.288640	2	8	 -0.8921589	       8.1177463	 -0.1249598	       0.1332881	7
0.0000	159.388672	3	8	 -1.5311319	       8.0975663	 -0.2201141	       0.1392235	13
0.0000	159.388672	4	8	 -2.2562933	       8.1124631	 -0.2812635	       0.1293752	14
0.0000	159.388672	5	8	  2.2134414	       8.0801341	 -0.0490787	       0.1299561	17
0.0000	160.288640	1	8	  1.4818616	       8.0912663	  0.1117577	       0.2433286	6
0.0000	160.388672	0	8	  3.9416554	       8.0778889	  0.0574969	       0.1616534	3
0.0000	160.388672	2	8	 -0.6657250	       8.1146334	 -0.0974103	       0.1419563	7
0.0000	160.388672	3	8	 -1.3962080	       8.0954112	 -0.1658298	       0.1233771	13
0.0000	160.388672	4	8	 -2.2669022	       8.1096163	 -0.2543190	       0.1262533	14
0.0000	160.388672	5	8	  2.1675963	       8.0794613	 -0.0340482	       0.1287925	17
0.0000	161.288640	0	8	  3.8826642	       8.0772372	  0.1548156	       0.2519400	3
0.0000	161.288640	1	8	  1.2603588	       8.0898178	 -0.2953164	       0.1645494	6
0.0000	161.288640	2	8	 -0.6751649	       8.1119698	 -0.1743066	       0.1474261	7
0.0000	161.388672	3	8	 -1.5934408	       8.0937302	 -0.2088118	       0.1433914	13
0.0000	161.388672	4	8	 -2.1066616	       8.1073115	 -0.0657458	       0.1443420	14
0.0000	161.388672	5	8	  2.4238532	       8.0787521	  0.3384875	       0.1512697	17
0.0000	162.288640	0	8	  3.8839002	       8.0767299	  0.0953129	       0.2521473	3
0.0000	162.288640	1	8	  1.2839361	       8.0886002	 -0.1160522	       0.1632023	6
0.0000	162.288640	2	8	 -0.8184613	       8.1094663	 -0.0673921	       0.1479169	7
0.0000	162.388672	3	8	 -1.5546438	       8.0921403	 -0.1532198	       0.1459810	13
0.0000	162.388672	4	8	 -2.2047133	       8.1051944	 -0.1700175	       0.1500721	14
0.0000	162.388672	5	8	  2.3770628	       8.0780839	  0.1466638	       0.1470264	17
0.0000	163.288640	0	8	  3.7264171	       8.0762330	 -0.0406768	       0.2502534	3
0.0000	163.288640	1	8	  1.3124676	       8.0874852	  0.0805438	       0.1552005	6
0.0000	163.288640	2	8	 -0.6048174	       8.1071257	  0.0595312	       0.1442028	7
0.0000	163.388672	3	8	 -1.3741064	       8.0906199	 -0.1037101	       0.1463757	13
0.0000	163.388672	4	8	 -2.2578952	       8.1031901	 -0.2000432	       0.1491293	14
0.0000	163.388672	5	8	  2.0885901	       8.0774421	 -0.0300270	       0.1412196	17
0.0000	164.288640	0	8	  3.6601861	       8.0757498	 -0.0633977	       0.2488895	3
0.0000	164.288640	1	8	  1.3994626	       8.0864522	  0.1553402	       0.1504811	6
0.0000	164.288640	2	8	 -0.5796789	       8.1049656	  0.1466985	       0.1412231	7
0.0000	164.388672	3	8	 -1.2953231	       8.0892246	 -0.0716529	       0.1455290	13
0.0000	164.388672	4	8	 -2.1219823	       8.1013214	 -0.1927209	       0.1463134	14
0.0000	164.388672	5	8	  1.8691874	       8.0768277	 -0.1023688	       0.1372830	17
0.0000	165.288640	0	8	  3.5175464	       8.0752831	 -0.1442316	       0.2465361	3
0.0000	165.288640	1	8	  1.5399770	       8.0854851	  0.2603497	       0.1537803	6
0.0000	165.288640	2	8	 -0.3392883	       8.1029604	  0.2115410	       0.1396966	7
0.0000	165.388672	3	8	 -1.1745768	       8.0879602	  0.0154782	       0.1429024	13
0.0000	165.388672	4	8	 -2.1000619	       8.0996101	 -0.1925391	       0.1412173	14
0.0000	165.388672	5	8	  1.6123977	       8.0762397	 -0.2690493	       0.1419374	17
0.0000	166.288640	0	8	  3.3726943	       8.0748324	 -0.1014557	       0.2454551	3
0.0000	166.288640	1	8	  1.6945266	       8.0845848	  0.3135690	       0.1675208	6
0.0000	166.288640	2	8	  0.0532050	       8.1010799	  0.1775295	       0.1412221	7
0.0000	166.388672	3	8	 -0.9185531	       8.0867744	  0.0477068	       0.1420170	13
0.0000	166.388672	4	8	 -2.0708542	       8.0979851	 -0.1333695	       0.1388865	14
0.0000	166.388672	5	8	  1.5322918	       8.0756771	 -0.2361660	       0.1525432	17
0.0000	167.288640	0	8	  3.3948467	       8.0744044	 -0.0501730	       0.2454192	3
0.0000	167.288640	1	8	  1.4828006	       8.0837288	 -0.0665161	       0.1616192	6
0.0000	167.288640	2	8	 -0.2284604	       8.0993171	  0.0431655	       0.1393064	7
0.0000	167.388672	3	8	 -1.0023657	       8.0856776	 -0.0119878	       0.1417303	13
0.0000	167.388672	4	8	 -1.9323888	       8.0964662	 -0.0298958	       0.1374218	14
0.0000	167.388672	5	8	  1.5823388	       8.0751376	  0.0716182	       0.1494060	17
0.0000	168.288640	0	8	  3.3042300	       8.0739948	 -0.0232857	       0.2455899	3
0.0000	168.288640	1	8	  1.1897736	       8.0829143	 -0.2742486	       0.1549266	6
0.0000	168.288640	2	8	 -0.2794834	       8.0976567	 -0.0857753	       0.1377302	7
0.0000	168.388672	3	8	 -1.1908269	       8.0846565	 -0.0852313	       0.1417681	13
0.0000	168.388672	4	8	 -2.0645080	       8.0950323	  0.0474249	       0.1368024	14
0.0000	168.388672	5	8	  1.7647536	       8.0746189	  0.2859570	       0.1442468	17
0.0000	169.288640	0	8	  3.2365532	       8.0736022	  0.0579832	       0.2457440	3
0.0000	169.288640	1	8	  0.9636812	       8.0821417	 -0.3175007	       0.1506866	6
0.0000	169.288640	2	8	 -0.3870438	       8.0960893	 -0.1315683	       0.1367463	7
0.0000	169.388672	3	8	 -1.3058308	       8.0837005	 -0.0837419	       0.1418517	13
0.0000	169.388672	4	8	 -2.1716154	       8.0936732	  0.0642397	       0.1364542	14
0.0000	169.388672	5	8	  1.9548646	       8.0741200	  0.3565817	       0.1401137	17
0.0000	170.288640	0	8	  3.2759445	       8.0732256	  0.0016521	       0.2457455	3
0.0000	170.288640	1	8	  0.9109350	       8.0814077	 -0.3296351	       0.1480370	6
0.0000	170.288640	2	8	 -0.6717116	       8.0946077	 -0.1259987	       0.1360426	7
0.0000	170.388672	3	8	 -1.3584164	       8.0828029	 -0.0686637	       0.1418393	13
0.0000	170.388672	4	8	 -2.1132278	       8.0923845	  0.1021603	       0.1360744	14
0.0000	170.388672	5	8	  1.8278990	       8.0736400	  0.3538780	       0.1371047	17
0.0000	171.288640	0	8	  3.2273600	       8.0728641	  0.0275784	       0.2456294	3
0.0000	171.288640	1	8	  0.9386050	       8.0807105	 -0.3003522	       0.1463903	6
0.0000	171.288640	2	8	 -0.8045924	       8.0932056	 -0.1265604	       0.1355205	7
0.0000	171.388672	3	8	 -1.3734442	       8.0819590	 -0.0466176	       0.1417505	13
0.0000	171.388672	4	8	 -2.0814881	       8.0911625	  0.0854744	       0.1356591	14
0.0000	171.388672	5	8	  1.9451237	       8.0731783	  0.3513109	       0.1350487	17
0.0000	172.288640	0	8	  3.1568911	       8.0725168	 -0.0144620	       0.2454730	3
0.0000	172.288640	1	8	  0.7262884	       8.0800467	 -0.2875378	       0.1453734	6
0.0000	172.288640	2	8	 -0.8439766	       8.0918768	 -0.0813203	       0.1351484	7
0.0000	172.388672	3	8	 -1.4988416	       8.0811651	 -0.0555741	       0.1416316	13
0.0000	172.388672	4	8	 -2.0949695	       8.0900031	  0.0921631	       0.1352484	14
0.0000	172.388672	5	8	  2.0602715	       8.0727337	  0.3135864	       0.1336929	17
0.0000	173.288640	0	8	  3.0510082	       8.0721827	 -0.0116976	       0.2453047	3
0.0000	173.288640	1	8	  0.5744795	       8.0794145	 -0.2622462	       0.1447559	6
0.0000	173.288640	2	8	 -1.0209330	       8.0906152	 -0.0726095	       0.1348838	7
0.0000	173.388672	3	8	 -1.5458446	       8.0804159	 -0.0394354	       0.1415063	13
0.0000	173.388672	4	8	 -2.0912898	       8.0889030	  0.0929712	       0.1348711	14
0.0000	173.388672	5	8	  1.9253411	       8.0723051	  0.2854154	       0.1328405	17
0.0000	174.288640	0	8	  3.0370622	       8.0718613	 -0.0068425	       0.2451509	3
