2,2,100,1,GDOP, 900720000.0
Time_ms,Pos_X,Pos_Y,Pos_Z,Vel_X,Vel_Y,Vel_Z,Acc_X,Acc_Y,Acc_Z,Jerk_X,Jerk_Y,Jerk_Z,Lat,Long,Height,Heading,Elevation,Bank,Ang-vel_X,Ang-vel_Y,Ang-vel_Z,Ang-acc_X,Ang-acc_Y,Ang-acc_Z,Ant1_Pos_X,Ant1_Pos_Y,Ant1_Pos_Z,Ant1_Vel_X,Ant1_Vel_Y,Ant1_Vel_Z,Ant1_Acc_X,Ant1_Acc_Y,Ant1_Acc_Z,Ant1_Lat,Ant1_Long,Ant1_Height,Ant1_DOP
518100,1100968.5370,212309.7105,6268253.3783,-79.4487,350.0858,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912863,0.19050063081,10335.3164,1.570796847,-0.184634136,0.000000000,-0.00005784111,-0.00005598084,-0.00030970626,-0.00000000060,-0.00000000058,-0.00000000324,1100968.5370,212309.7105,6268253.3783,-79.4487,350.0858,-65.9759,-0.112,-0.025,0.000,1.39494912863,0.19050063081,10335.3164,2.894
518200,1100960.5916,212344.7189,6268246.7807,-79.4600,350.0833,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912863,0.19053263043,10328.6155,1.570796847,-0.184634136,0.000000000,-0.00005784117,-0.00005598090,-0.00030970659,-0.00000000060,-0.00000000058,-0.00000000324,1100960.5916,212344.7189,6268246.7807,-79.4600,350.0833,-65.9759,-0.112,-0.025,0.000,1.39494912863,0.19053263043,10328.6155,2.894
518300,1100952.6450,212379.7271,6268240.1831,-79.4712,350.0807,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912863,0.19056463007,10321.9145,1.570796847,-0.184634136,0.000000000,-0.00005784123,-0.00005598096,-0.00030970691,-0.00000000060,-0.00000000058,-0.00000000324,1100952.6450,212379.7271,6268240.1831,-79.4712,350.0807,-65.9759,-0.112,-0.025,0.000,1.39494912863,0.19056463007,10321.9145,2.894
518400,1100944.6974,212414.7351,6268233.5855,-79.4824,350.0782,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912862,0.19059662975,10315.2136,1.570796847,-0.184634136,0.000000000,-0.00005784129,-0.00005598102,-0.00030970723,-0.00000000060,-0.00000000058,-0.00000000324,1100944.6974,212414.7351,6268233.5855,-79.4824,350.0782,-65.9759,-0.112,-0.025,0.000,1.39494912862,0.19059662975,10315.2136,2.894
518500,1100936.7486,212449.7428,6268226.9880,-79.4936,350.0756,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912862,0.19062862947,10308.5127,1.570796847,-0.184634136,0.000000000,-0.00005784135,-0.00005598108,-0.00030970756,-0.00000000060,-0.00000000058,-0.00000000324,1100936.7486,212449.7428,6268226.9880,-79.4936,350.0756,-65.9759,-0.112,-0.025,0.000,1.39494912862,0.19062862947,10308.5127,2.894
518600,1100928.7987,212484.7502,6268220.3904,-79.5048,350.0731,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912862,0.19066062921,10301.8118,1.570796847,-0.184634136,0.000000000,-0.00005784141,-0.00005598113,-0.00030970788,-0.00000000060,-0.00000000058,-0.00000000324,1100928.7987,212484.7502,6268220.3904,-79.5048,350.0731,-65.9759,-0.112,-0.025,0.000,1.39494912862,0.19066062921,10301.8118,2.894
518700,1100920.8476,212519.7574,6268213.7928,-79.5160,350.0706,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912861,0.19069262899,10295.1108,1.570796847,-0.184634136,0.000000000,-0.00005784147,-0.00005598119,-0.00030970821,-0.00000000060,-0.00000000058,-0.00000000324,1100920.8476,212519.7574,6268213.7928,-79.5160,350.0706,-65.9759,-0.112,-0.025,0.000,1.39494912861,0.19069262899,10295.1108,2.894
518800,1100912.8955,212554.7643,6268207.1952,-79.5272,350.0680,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912861,0.19072462881,10288.4099,1.570796847,-0.184634136,0.000000000,-0.00005784153,-0.00005598125,-0.00030970853,-0.00000000060,-0.00000000058,-0.00000000324,1100912.8955,212554.7643,6268207.1952,-79.5272,350.0680,-65.9759,-0.112,-0.025,0.000,1.39494912861,0.19072462881,10288.4099,2.894
518900,1100904.9422,212589.7710,6268200.5976,-79.5384,350.0655,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912861,0.19075662866,10281.7090,1.570796847,-0.184634136,0.000000000,-0.00005784159,-0.00005598131,-0.00030970885,-0.00000000060,-0.00000000058,-0.00000000324,1100904.9422,212589.7710,6268200.5976,-79.5384,350.0655,-65.9759,-0.112,-0.025,0.000,1.39494912861,0.19075662866,10281.7090,2.894
519000,1100896.9878,212624.7774,6268194.0000,-79.5496,350.0629,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912860,0.19078862854,10275.0081,1.570796847,-0.184634136,0.000000000,-0.00005784165,-0.00005598137,-0.00030970918,-0.00000000060,-0.00000000058,-0.00000000324,1100896.9878,212624.7774,6268194.0000,-79.5496,350.0629,-65.9759,-0.112,-0.025,0.000,1.39494912860,0.19078862854,10275.0081,2.894
519100,1100889.0323,212659.7836,6268187.4024,-79.5608,350.0604,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912860,0.19082062845,10268.3072,1.570796847,-0.184634136,0.000000000,-0.00005784172,-0.00005598143,-0.00030970950,-0.00000000060,-0.00000000058,-0.00000000324,1100889.0323,212659.7836,6268187.4024,-79.5608,350.0604,-65.9759,-0.112,-0.025,0.000,1.39494912860,0.19082062845,10268.3072,2.894
519200,1100881.0756,212694.7895,6268180.8048,-79.5720,350.0578,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912860,0.19085262840,10261.6062,1.570796847,-0.184634136,0.000000000,-0.00005784178,-0.00005598148,-0.00030970983,-0.00000000060,-0.00000000058,-0.00000000324,1100881.0756,212694.7895,6268180.8048,-79.5720,350.0578,-65.9759,-0.112,-0.025,0.000,1.39494912860,0.19085262840,10261.6062,2.894
519300,1100873.1179,212729.7951,6268174.2073,-79.5832,350.0553,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912860,0.19088462838,10254.9053,1.570796847,-0.184634136,0.000000000,-0.00005784184,-0.00005598154,-0.00030971015,-0.00000000060,-0.00000000058,-0.00000000324,1100873.1179,212729.7951,6268174.2073,-79.5832,350.0553,-65.9759,-0.112,-0.025,0.000,1.39494912860,0.19088462838,10254.9053,2.894
519400,1100865.1590,212764.8005,6268167.6097,-79.5944,350.0527,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912859,0.19091662840,10248.2044,1.570796847,-0.184634136,0.000000000,-0.00005784190,-0.00005598160,-0.00030971047,-0.00000000060,-0.00000000058,-0.00000000324,1100865.1590,212764.8005,6268167.6097,-79.5944,350.0527,-65.9759,-0.112,-0.025,0.000,1.39494912859,0.19091662840,10248.2044,2.894
519500,1100857.1990,212799.8057,6268161.0121,-79.6056,350.0502,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912859,0.19094862844,10241.5035,1.570796847,-0.184634136,0.000000000,-0.00005784196,-0.00005598166,-0.00030971080,-0.00000000060,-0.00000000058,-0.00000000324,1100857.1990,212799.8057,6268161.0121,-79.6056,350.0502,-65.9759,-0.112,-0.025,0.000,1.39494912859,0.19094862844,10241.5035,2.894
519600,1100849.2379,212834.8106,6268154.4145,-79.6168,350.0476,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912859,0.19098062853,10234.8026,1.570796847,-0.184634136,0.000000000,-0.00005784202,-0.00005598172,-0.00030971112,-0.00000000060,-0.00000000058,-0.00000000324,1100849.2379,212834.8106,6268154.4145,-79.6168,350.0476,-65.9759,-0.112,-0.025,0.000,1.39494912859,0.19098062853,10234.8026,2.894
519700,1100841.2756,212869.8152,6268147.8169,-79.6280,350.0451,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912858,0.19101262864,10228.1016,1.570796847,-0.184634136,0.000000000,-0.00005784208,-0.00005598178,-0.00030971144,-0.00000000060,-0.00000000058,-0.00000000324,1100841.2756,212869.8152,6268147.8169,-79.6280,350.0451,-65.9759,-0.112,-0.025,0.000,1.39494912858,0.19101262864,10228.1016,2.894
519800,1100833.3123,212904.8196,6268141.2193,-79.6392,350.0425,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912858,0.19104462879,10221.4007,1.570796847,-0.184634136,0.000000000,-0.00005784214,-0.00005598184,-0.00030971177,-0.00000000060,-0.00000000058,-0.00000000324,1100833.3123,212904.8196,6268141.2193,-79.6392,350.0425,-65.9759,-0.112,-0.025,0.000,1.39494912858,0.19104462879,10221.4007,2.894
519900,1100825.3478,212939.8237,6268134.6217,-79.6504,350.0400,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912858,0.19107662897,10214.6998,1.570796847,-0.184634136,0.000000000,-0.00005784220,-0.00005598189,-0.00030971209,-0.00000000060,-0.00000000058,-0.00000000324,1100825.3478,212939.8237,6268134.6217,-79.6504,350.0400,-65.9759,-0.112,-0.025,0.000,1.39494912858,0.19107662897,10214.6998,2.894
520000,1100817.3822,212974.8276,6268128.0241,-79.6616,350.0374,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912858,0.19110862919,10207.9989,1.570796847,-0.184634136,0.000000000,-0.00005784226,-0.00005598195,-0.00030971242,-0.00000000060,-0.00000000058,-0.00000000324,1100817.3822,212974.8276,6268128.0241,-79.6616,350.0374,-65.9759,-0.112,-0.025,0.000,1.39494912858,0.19110862919,10207.9989,2.894
520100,1100809.4155,213009.8312,6268121.4265,-79.6728,350.0349,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912857,0.19114062944,10201.2979,1.570796847,-0.184634136,0.000000000,-0.00005784232,-0.00005598201,-0.00030971274,-0.00000000060,-0.00000000058,-0.00000000324,1100809.4155,213009.8312,6268121.4265,-79.6728,350.0349,-65.9759,-0.112,-0.025,0.000,1.39494912857,0.19114062944,10201.2979,2.894
520200,1100801.4477,213044.8346,6268114.8290,-79.6840,350.0323,-65.9759,-0.112,-0.025,0.000,0.000,0.000,0.000,1.39494912857,0.19117262972,10194.5970,1.570796847,-0.184634136,0.000000000,-0.00005784238,-0.00005598207,-0.00030971306,-0.00000000060,-0.00000000058,-0.00000000324,1100801.4477,213044.8346,6268114.8290,-79.6840,350.0323,-65.9759,-0.112,-0.025,0.000,1.39494912857,0.19117262972,10194.5970,2.894
520300,1100793.4787,213079.8377,6268108.2314,-79.6952,350.0298,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912857,0.19120463003,10187.8961,1.570796847,-0.184634136,0.000000000,-0.00005784244,-0.00005598213,-0.00030971339,-0.00000000060,-0.00000000058,-0.00000000324,1100793.4787,213079.8377,6268108.2314,-79.6952,350.0298,-65.9759,-0.112,-0.026,0.000,1.39494912857,0.19120463003,10187.8961,2.894
520400,1100785.5086,213114.8405,6268101.6338,-79.7064,350.0272,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912856,0.19123663038,10181.1952,1.570796847,-0.184634136,0.000000000,-0.00005784250,-0.00005598219,-0.00030971371,-0.00000000060,-0.00000000058,-0.00000000324,1100785.5086,213114.8405,6268101.6338,-79.7064,350.0272,-65.9759,-0.112,-0.026,0.000,1.39494912856,0.19123663038,10181.1952,2.894
520500,1100777.5374,213149.8431,6268095.0362,-79.7176,350.0247,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912856,0.19126863077,10174.4943,1.570796847,-0.184634136,0.000000000,-0.00005784256,-0.00005598225,-0.00030971403,-0.00000000060,-0.00000000058,-0.00000000324,1100777.5374,213149.8431,6268095.0362,-79.7176,350.0247,-65.9759,-0.112,-0.026,0.000,1.39494912856,0.19126863077,10174.4943,2.894
520600,1100769.5651,213184.8455,6268088.4386,-79.7288,350.0221,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912856,0.19130063118,10167.7933,1.570796847,-0.184634136,0.000000000,-0.00005784262,-0.00005598230,-0.00030971436,-0.00000000060,-0.00000000058,-0.00000000324,1100769.5651,213184.8455,6268088.4386,-79.7288,350.0221,-65.9759,-0.112,-0.026,0.000,1.39494912856,0.19130063118,10167.7933,2.894
520700,1100761.5917,213219.8475,6268081.8410,-79.7400,350.0196,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912856,0.19133263163,10161.0924,1.570796847,-0.184634136,0.000000000,-0.00005784268,-0.00005598236,-0.00030971468,-0.00000000060,-0.00000000058,-0.00000000324,1100761.5917,213219.8475,6268081.8410,-79.7400,350.0196,-65.9759,-0.112,-0.026,0.000,1.39494912856,0.19133263163,10161.0924,2.894
520800,1100753.6171,213254.8494,6268075.2434,-79.7512,350.0170,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912855,0.19136463212,10154.3915,1.570796847,-0.184634136,0.000000000,-0.00005784274,-0.00005598242,-0.00030971501,-0.00000000060,-0.00000000058,-0.00000000324,1100753.6171,213254.8494,6268075.2434,-79.7512,350.0170,-65.9759,-0.112,-0.026,0.000,1.39494912855,0.19136463212,10154.3915,2.894
520900,1100745.6414,213289.8510,6268068.6458,-79.7624,350.0145,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912855,0.19139663263,10147.6906,1.570796847,-0.184634136,0.000000000,-0.00005784280,-0.00005598248,-0.00030971533,-0.00000000060,-0.00000000058,-0.00000000324,1100745.6414,213289.8510,6268068.6458,-79.7624,350.0145,-65.9759,-0.112,-0.026,0.000,1.39494912855,0.19139663263,10147.6906,2.894
521000,1100737.6646,213324.8523,6268062.0483,-79.7736,350.0119,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912855,0.19142863318,10140.9896,1.570796847,-0.184634136,0.000000000,-0.00005784286,-0.00005598254,-0.00030971565,-0.00000000060,-0.00000000058,-0.00000000324,1100737.6646,213324.8523,6268062.0483,-79.7736,350.0119,-65.9759,-0.112,-0.026,0.000,1.39494912855,0.19142863318,10140.9896,2.894
521100,1100729.6867,213359.8533,6268055.4507,-79.7848,350.0094,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912854,0.19146063377,10134.2887,1.570796847,-0.184634136,0.000000000,-0.00005784292,-0.00005598260,-0.00030971598,-0.00000000060,-0.00000000058,-0.00000000324,1100729.6867,213359.8533,6268055.4507,-79.7848,350.0094,-65.9759,-0.112,-0.026,0.000,1.39494912854,0.19146063377,10134.2887,2.894
521200,1100721.7077,213394.8542,6268048.8531,-79.7960,350.0068,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912854,0.19149263438,10127.5878,1.570796847,-0.184634136,0.000000000,-0.00005784299,-0.00005598266,-0.00030971630,-0.00000000060,-0.00000000058,-0.00000000324,1100721.7077,213394.8542,6268048.8531,-79.7960,350.0068,-65.9759,-0.112,-0.026,0.000,1.39494912854,0.19149263438,10127.5878,2.894
521300,1100713.7275,213429.8547,6268042.2555,-79.8072,350.0043,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912854,0.19152463503,10120.8869,1.570796847,-0.184634136,0.000000000,-0.00005784305,-0.00005598271,-0.00030971663,-0.00000000060,-0.00000000058,-0.00000000324,1100713.7275,213429.8547,6268042.2555,-79.8072,350.0043,-65.9759,-0.112,-0.026,0.000,1.39494912854,0.19152463503,10120.8869,2.894
521400,1100705.7462,213464.8550,6268035.6579,-79.8184,350.0017,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912853,0.19155663572,10114.1860,1.570796847,-0.184634136,0.000000000,-0.00005784311,-0.00005598277,-0.00030971695,-0.00000000060,-0.00000000058,-0.00000000324,1100705.7462,213464.8550,6268035.6579,-79.8184,350.0017,-65.9759,-0.112,-0.026,0.000,1.39494912853,0.19155663572,10114.1860,2.894
521500,1100697.7638,213499.8551,6268029.0603,-79.8296,349.9992,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912853,0.19158863644,10107.4850,1.570796847,-0.184634136,0.000000000,-0.00005784317,-0.00005598283,-0.00030971727,-0.00000000060,-0.00000000058,-0.00000000324,1100697.7638,213499.8551,6268029.0603,-79.8296,349.9992,-65.9759,-0.112,-0.026,0.000,1.39494912853,0.19158863644,10107.4850,2.894
521600,1100689.7803,213534.8548,6268022.4627,-79.8408,349.9966,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912853,0.19162063719,10100.7841,1.570796847,-0.184634136,0.000000000,-0.00005784323,-0.00005598289,-0.00030971760,-0.00000000060,-0.00000000058,-0.00000000324,1100689.7803,213534.8548,6268022.4627,-79.8408,349.9966,-65.9759,-0.112,-0.026,0.000,1.39494912853,0.19162063719,10100.7841,2.894
521700,1100681.7957,213569.8544,6268015.8651,-79.8520,349.9941,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912853,0.19165263797,10094.0832,1.570796847,-0.184634136,0.000000000,-0.00005784329,-0.00005598295,-0.00030971792,-0.00000000060,-0.00000000058,-0.00000000324,1100681.7957,213569.8544,6268015.8651,-79.8520,349.9941,-65.9759,-0.112,-0.026,0.000,1.39494912853,0.19165263797,10094.0832,2.894
521800,1100673.8099,213604.8537,6268009.2675,-79.8632,349.9915,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912852,0.19168463879,10087.3823,1.570796847,-0.184634136,0.000000000,-0.00005784335,-0.00005598301,-0.00030971824,-0.00000000060,-0.00000000058,-0.00000000324,1100673.8099,213604.8537,6268009.2675,-79.8632,349.9915,-65.9759,-0.112,-0.026,0.000,1.39494912852,0.19168463879,10087.3823,2.894
521900,1100665.8230,213639.8527,6268002.6700,-79.8744,349.9889,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912852,0.19171663964,10080.6813,1.570796847,-0.184634136,0.000000000,-0.00005784341,-0.00005598307,-0.00030971857,-0.00000000060,-0.00000000058,-0.00000000324,1100665.8230,213639.8527,6268002.6700,-79.8744,349.9889,-65.9759,-0.112,-0.026,0.000,1.39494912852,0.19171663964,10080.6813,2.894
522000,1100657.8350,213674.8514,6267996.0724,-79.8856,349.9864,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912852,0.19174864052,10073.9804,1.570796847,-0.184634136,0.000000000,-0.00005784347,-0.00005598312,-0.00030971889,-0.00000000060,-0.00000000058,-0.00000000324,1100657.8350,213674.8514,6267996.0724,-79.8856,349.9864,-65.9759,-0.112,-0.026,0.000,1.39494912852,0.19174864052,10073.9804,2.898
522100,1100649.8459,213709.8500,6267989.4748,-79.8968,349.9838,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912851,0.19178064144,10067.2795,1.570796847,-0.184634136,0.000000000,-0.00005784353,-0.00005598318,-0.00030971922,-0.00000000060,-0.00000000058,-0.00000000324,1100649.8459,213709.8500,6267989.4748,-79.8968,349.9838,-65.9759,-0.112,-0.026,0.000,1.39494912851,0.19178064144,10067.2795,2.898
522200,1100641.8557,213744.8482,6267982.8772,-79.9080,349.9813,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912851,0.19181264239,10060.5786,1.570796847,-0.184634136,0.000000000,-0.00005784359,-0.00005598324,-0.00030971954,-0.00000000060,-0.00000000058,-0.00000000324,1100641.8557,213744.8482,6267982.8772,-79.9080,349.9813,-65.9759,-0.112,-0.026,0.000,1.39494912851,0.19181264239,10060.5786,2.898
522300,1100633.8643,213779.8462,6267976.2796,-79.9192,349.9787,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912851,0.19184464338,10053.8777,1.570796847,-0.184634136,0.000000000,-0.00005784365,-0.00005598330,-0.00030971986,-0.00000000060,-0.00000000058,-0.00000000324,1100633.8643,213779.8462,6267976.2796,-79.9192,349.9787,-65.9759,-0.112,-0.026,0.000,1.39494912851,0.19184464338,10053.8777,2.898
522400,1100625.8718,213814.8440,6267969.6820,-79.9304,349.9762,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912851,0.19187664440,10047.1767,1.570796847,-0.184634136,0.000000000,-0.00005784371,-0.00005598336,-0.00030972019,-0.00000000060,-0.00000000058,-0.00000000324,1100625.8718,213814.8440,6267969.6820,-79.9304,349.9762,-65.9759,-0.112,-0.026,0.000,1.39494912851,0.19187664440,10047.1767,2.898
522500,1100617.8782,213849.8414,6267963.0844,-79.9416,349.9736,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912850,0.19190864545,10040.4758,1.570796847,-0.184634136,0.000000000,-0.00005784377,-0.00005598342,-0.00030972051,-0.00000000060,-0.00000000058,-0.00000000324,1100617.8782,213849.8414,6267963.0844,-79.9416,349.9736,-65.9759,-0.112,-0.026,0.000,1.39494912850,0.19190864545,10040.4758,2.898
522600,1100609.8835,213884.8387,6267956.4868,-79.9528,349.9710,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912850,0.19194064653,10033.7749,1.570796847,-0.184634136,0.000000000,-0.00005784383,-0.00005598347,-0.00030972083,-0.00000000060,-0.00000000058,-0.00000000324,1100609.8835,213884.8387,6267956.4868,-79.9528,349.9710,-65.9759,-0.112,-0.026,0.000,1.39494912850,0.19194064653,10033.7749,2.898
522700,1100601.8877,213919.8357,6267949.8893,-79.9640,349.9685,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912850,0.19197264765,10027.0740,1.570796847,-0.184634136,0.000000000,-0.00005784389,-0.00005598353,-0.00030972116,-0.00000000060,-0.00000000058,-0.00000000324,1100601.8877,213919.8357,6267949.8893,-79.9640,349.9685,-65.9759,-0.112,-0.026,0.000,1.39494912850,0.19197264765,10027.0740,2.898
522800,1100593.8907,213954.8324,6267943.2917,-79.9752,349.9659,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912849,0.19200464881,10020.3731,1.570796847,-0.184634136,0.000000000,-0.00005784395,-0.00005598359,-0.00030972148,-0.00000000060,-0.00000000058,-0.00000000324,1100593.8907,213954.8324,6267943.2917,-79.9752,349.9659,-65.9759,-0.112,-0.026,0.000,1.39494912849,0.19200464881,10020.3731,2.898
522900,1100585.8926,213989.8288,6267936.6941,-79.9864,349.9634,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912849,0.19203664999,10013.6721,1.570796847,-0.184634136,0.000000000,-0.00005784401,-0.00005598365,-0.00030972181,-0.00000000060,-0.00000000058,-0.00000000324,1100585.8926,213989.8288,6267936.6941,-79.9864,349.9634,-65.9759,-0.112,-0.026,0.000,1.39494912849,0.19203664999,10013.6721,2.898
523000,1100577.8934,214024.8250,6267930.0965,-79.9976,349.9608,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912849,0.19206865121,10006.9712,1.570796847,-0.184634136,0.000000000,-0.00005784407,-0.00005598371,-0.00030972213,-0.00000000060,-0.00000000058,-0.00000000324,1100577.8934,214024.8250,6267930.0965,-79.9976,349.9608,-65.9759,-0.112,-0.026,0.000,1.39494912849,0.19206865121,10006.9712,2.898
523100,1100569.8931,214059.8210,6267923.4989,-80.0088,349.9582,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912849,0.19210065246,10000.2703,1.570796847,-0.184634136,0.000000000,-0.00005784413,-0.00005598377,-0.00030972245,-0.00000000060,-0.00000000058,-0.00000000324,1100569.8931,214059.8210,6267923.4989,-80.0088,349.9582,-65.9759,-0.112,-0.026,0.000,1.39494912849,0.19210065246,10000.2703,2.898
523200,1100561.8917,214094.8167,6267916.9013,-80.0200,349.9557,-65.9759,-0.112,-0.026,0.000,0.000,0.000,0.000,1.39494912848,0.19213265375,9993.5694,1.570796847,-0.184634136,0.000000000,-0.00005784419,-0.00005598383,-0.00030972278,-0.00000000060,-0.00000000058,-0.00000000324,1100561.8917,214094.8167,6267916.9013,-80.0200,349.9557,-65.9759,-0.112,-0.026,0.000,1.39494912848,0.19213265375,9993.5694,2.898
